#the number of samples
200
#lower bound
 1.0000000e+05	 6.5000000e-01	 6.0000000e+01	
#upper bound
 5.0000000e+05	 7.5000000e-01	 1.2000000e+02	
43	 4.0625000e+05	 7.0468750e-01	 7.2187500e+01	
44	 1.5625000e+05	 6.9218750e-01	 6.4687500e+01	
45	 3.5625000e+05	 7.4218750e-01	 9.4687500e+01	
46	 2.5625000e+05	 7.1718750e-01	 7.9687500e+01	
47	 4.5625000e+05	 6.6718750e-01	 1.0968750e+02	
48	 1.3125000e+05	 6.7343750e-01	 7.5937500e+01	
49	 3.3125000e+05	 7.2343750e-01	 1.0593750e+02	
50	 2.3125000e+05	 7.4843750e-01	 6.0937500e+01	
51	 4.3125000e+05	 6.9843750e-01	 9.0937500e+01	
52	 1.8125000e+05	 7.1093750e-01	 9.8437500e+01	
53	 3.8125000e+05	 6.6093750e-01	 6.8437500e+01	
54	 2.8125000e+05	 6.8593750e-01	 1.1343750e+02	
55	 4.8125000e+05	 7.3593750e-01	 8.3437500e+01	
56	 1.1875000e+05	 6.7656250e-01	 9.6562500e+01	
57	 3.1875000e+05	 7.2656250e-01	 6.6562500e+01	
58	 2.1875000e+05	 7.0156250e-01	 1.1156250e+02	
59	 4.1875000e+05	 6.5156250e-01	 8.1562500e+01	
60	 1.6875000e+05	 7.3906250e-01	 8.9062500e+01	
61	 3.6875000e+05	 6.8906250e-01	 1.1906250e+02	
62	 2.6875000e+05	 6.6406250e-01	 7.4062500e+01	
63	 4.6875000e+05	 7.1406250e-01	 1.0406250e+02	
64	 1.4375000e+05	 7.2031250e-01	 7.0312500e+01	
65	 3.4375000e+05	 6.7031250e-01	 1.0031250e+02	
66	 2.4375000e+05	 6.9531250e-01	 8.5312500e+01	
67	 4.4375000e+05	 7.4531250e-01	 1.1531250e+02	
68	 1.9375000e+05	 6.5781250e-01	 1.0781250e+02	
69	 3.9375000e+05	 7.0781250e-01	 7.7812500e+01	
70	 2.9375000e+05	 7.3281250e-01	 9.2812500e+01	
71	 4.9375000e+05	 6.8281250e-01	 6.2812500e+01	
72	 1.0312500e+05	 7.1640625e-01	 9.1406250e+01	
73	 3.0312500e+05	 6.6640625e-01	 6.1406250e+01	
74	 2.0312500e+05	 6.9140625e-01	 1.0640625e+02	
75	 4.0312500e+05	 7.4140625e-01	 7.6406250e+01	
76	 1.5312500e+05	 6.5390625e-01	 8.3906250e+01	
77	 3.5312500e+05	 7.0390625e-01	 1.1390625e+02	
78	 2.5312500e+05	 7.2890625e-01	 6.8906250e+01	
79	 4.5312500e+05	 6.7890625e-01	 9.8906250e+01	
80	 1.2812500e+05	 6.8515625e-01	 7.2656250e+01	
81	 3.2812500e+05	 7.3515625e-01	 1.0265625e+02	
82	 2.2812500e+05	 7.1015625e-01	 8.7656250e+01	
83	 4.2812500e+05	 6.6015625e-01	 1.1765625e+02	
84	 1.7812500e+05	 7.4765625e-01	 1.1015625e+02	
85	 3.7812500e+05	 6.9765625e-01	 8.0156250e+01	
86	 2.7812500e+05	 6.7265625e-01	 9.5156250e+01	
87	 4.7812500e+05	 7.2265625e-01	 6.5156250e+01	
88	 1.1562500e+05	 6.6328125e-01	 1.1578125e+02	
89	 3.1562500e+05	 7.1328125e-01	 8.5781250e+01	
90	 2.1562500e+05	 7.3828125e-01	 1.0078125e+02	
91	 4.1562500e+05	 6.8828125e-01	 7.0781250e+01	
92	 1.6562500e+05	 7.0078125e-01	 6.3281250e+01	
93	 3.6562500e+05	 6.5078125e-01	 9.3281250e+01	
94	 2.6562500e+05	 6.7578125e-01	 7.8281250e+01	
95	 4.6562500e+05	 7.2578125e-01	 1.0828125e+02	
96	 1.4062500e+05	 7.3203125e-01	 8.2031250e+01	
97	 3.4062500e+05	 6.8203125e-01	 1.1203125e+02	
98	 2.4062500e+05	 6.5703125e-01	 6.7031250e+01	
99	 4.4062500e+05	 7.0703125e-01	 9.7031250e+01	
100	 1.9062500e+05	 6.9453125e-01	 1.0453125e+02	
101	 3.9062500e+05	 7.4453125e-01	 7.4531250e+01	
102	 2.9062500e+05	 7.1953125e-01	 1.1953125e+02	
103	 4.9062500e+05	 6.6953125e-01	 8.9531250e+01	
104	 1.0937500e+05	 6.8984375e-01	 8.6718750e+01	
105	 3.0937500e+05	 7.3984375e-01	 1.1671875e+02	
106	 2.0937500e+05	 7.1484375e-01	 7.1718750e+01	
107	 4.0937500e+05	 6.6484375e-01	 1.0171875e+02	
108	 1.5937500e+05	 7.2734375e-01	 9.4218750e+01	
109	 3.5937500e+05	 6.7734375e-01	 6.4218750e+01	
110	 2.5937500e+05	 6.5234375e-01	 1.0921875e+02	
111	 4.5937500e+05	 7.0234375e-01	 7.9218750e+01	
112	 1.3437500e+05	 7.0859375e-01	 1.0546875e+02	
113	 3.3437500e+05	 6.5859375e-01	 7.5468750e+01	
114	 2.3437500e+05	 6.8359375e-01	 9.0468750e+01	
115	 4.3437500e+05	 7.3359375e-01	 6.0468750e+01	
116	 1.8437500e+05	 6.7109375e-01	 6.7968750e+01	
117	 3.8437500e+05	 7.2109375e-01	 9.7968750e+01	
118	 2.8437500e+05	 7.4609375e-01	 8.2968750e+01	
119	 4.8437500e+05	 6.9609375e-01	 1.1296875e+02	
120	 1.2187500e+05	 7.4296875e-01	 6.6093750e+01	
121	 3.2187500e+05	 6.9296875e-01	 9.6093750e+01	
122	 2.2187500e+05	 6.6796875e-01	 8.1093750e+01	
123	 4.2187500e+05	 7.1796875e-01	 1.1109375e+02	
124	 1.7187500e+05	 6.8046875e-01	 1.1859375e+02	
125	 3.7187500e+05	 7.3046875e-01	 8.8593750e+01	
126	 2.7187500e+05	 7.0546875e-01	 1.0359375e+02	
127	 4.7187500e+05	 6.5546875e-01	 7.3593750e+01	
128	 1.4687500e+05	 6.6171875e-01	 9.9843750e+01	
129	 3.4687500e+05	 7.1171875e-01	 6.9843750e+01	
130	 2.4687500e+05	 7.3671875e-01	 1.1484375e+02	
131	 4.4687500e+05	 6.8671875e-01	 8.4843750e+01	
132	 1.9687500e+05	 7.2421875e-01	 7.7343750e+01	
133	 3.9687500e+05	 6.7421875e-01	 1.0734375e+02	
134	 2.9687500e+05	 6.9921875e-01	 6.2343750e+01	
135	 4.9687500e+05	 7.4921875e-01	 9.2343750e+01	
136	 1.0156250e+05	 7.4960938e-01	 7.8515625e+01	
137	 3.0156250e+05	 6.9960937e-01	 1.0851562e+02	
138	 2.0156250e+05	 6.7460938e-01	 6.3515625e+01	
139	 4.0156250e+05	 7.2460938e-01	 9.3515625e+01	
140	 1.5156250e+05	 6.8710938e-01	 1.0101562e+02	
141	 3.5156250e+05	 7.3710937e-01	 7.1015625e+01	
142	 2.5156250e+05	 7.1210938e-01	 1.1601562e+02	
143	 4.5156250e+05	 6.6210938e-01	 8.6015625e+01	
144	 1.2656250e+05	 6.5585938e-01	 1.1976562e+02	
145	 3.2656250e+05	 7.0585937e-01	 8.9765625e+01	
146	 2.2656250e+05	 7.3085937e-01	 1.0476562e+02	
147	 4.2656250e+05	 6.8085938e-01	 7.4765625e+01	
148	 1.7656250e+05	 7.1835938e-01	 6.7265625e+01	
149	 3.7656250e+05	 6.6835937e-01	 9.7265625e+01	
150	 2.7656250e+05	 6.9335938e-01	 8.2265625e+01	
151	 4.7656250e+05	 7.4335938e-01	 1.1226562e+02	
152	 1.1406250e+05	 6.9648438e-01	 6.9140625e+01	
153	 3.1406250e+05	 7.4648437e-01	 9.9140625e+01	
154	 2.1406250e+05	 7.2148437e-01	 8.4140625e+01	
155	 4.1406250e+05	 6.7148438e-01	 1.1414062e+02	
156	 1.6406250e+05	 7.3398438e-01	 1.0664062e+02	
157	 3.6406250e+05	 6.8398437e-01	 7.6640625e+01	
158	 2.6406250e+05	 6.5898438e-01	 9.1640625e+01	
159	 4.6406250e+05	 7.0898438e-01	 6.1640625e+01	
160	 1.3906250e+05	 7.0273438e-01	 9.5390625e+01	
161	 3.3906250e+05	 6.5273437e-01	 6.5390625e+01	
162	 2.3906250e+05	 6.7773438e-01	 1.1039062e+02	
163	 4.3906250e+05	 7.2773438e-01	 8.0390625e+01	
164	 1.8906250e+05	 6.6523438e-01	 8.7890625e+01	
165	 3.8906250e+05	 7.1523437e-01	 1.1789062e+02	
166	 2.8906250e+05	 7.4023438e-01	 7.2890625e+01	
167	 4.8906250e+05	 6.9023437e-01	 1.0289062e+02	
168	 1.0781250e+05	 6.6992188e-01	 1.0382812e+02	
169	 3.0781250e+05	 7.1992188e-01	 7.3828125e+01	
170	 2.0781250e+05	 7.4492187e-01	 1.1882812e+02	
171	 4.0781250e+05	 6.9492188e-01	 8.8828125e+01	
172	 1.5781250e+05	 7.0742187e-01	 8.1328125e+01	
173	 3.5781250e+05	 6.5742188e-01	 1.1132812e+02	
174	 2.5781250e+05	 6.8242188e-01	 6.6328125e+01	
175	 4.5781250e+05	 7.3242188e-01	 9.6328125e+01	
176	 1.3281250e+05	 7.2617188e-01	 6.2578125e+01	
177	 3.3281250e+05	 6.7617187e-01	 9.2578125e+01	
178	 2.3281250e+05	 6.5117188e-01	 7.7578125e+01	
179	 4.3281250e+05	 7.0117188e-01	 1.0757812e+02	
180	 1.8281250e+05	 6.8867188e-01	 1.1507812e+02	
181	 3.8281250e+05	 7.3867187e-01	 8.5078125e+01	
182	 2.8281250e+05	 7.1367187e-01	 1.0007812e+02	
183	 4.8281250e+05	 6.6367188e-01	 7.0078125e+01	
184	 1.2031250e+05	 7.2304687e-01	 1.0945312e+02	
185	 3.2031250e+05	 6.7304688e-01	 7.9453125e+01	
186	 2.2031250e+05	 6.9804687e-01	 9.4453125e+01	
187	 4.2031250e+05	 7.4804688e-01	 6.4453125e+01	
188	 1.7031250e+05	 6.6054687e-01	 7.1953125e+01	
189	 3.7031250e+05	 7.1054688e-01	 1.0195312e+02	
190	 2.7031250e+05	 7.3554688e-01	 8.6953125e+01	
191	 4.7031250e+05	 6.8554688e-01	 1.1695312e+02	
192	 1.4531250e+05	 6.7929688e-01	 8.3203125e+01	
193	 3.4531250e+05	 7.2929687e-01	 1.1320312e+02	
194	 2.4531250e+05	 7.0429688e-01	 6.8203125e+01	
195	 4.4531250e+05	 6.5429688e-01	 9.8203125e+01	
196	 1.9531250e+05	 7.4179688e-01	 9.0703125e+01	
197	 3.9531250e+05	 6.9179687e-01	 6.0703125e+01	
198	 2.9531250e+05	 6.6679688e-01	 1.0570312e+02	
199	 4.9531250e+05	 7.1679688e-01	 7.5703125e+01	
200	 1.0468750e+05	 6.8320313e-01	 1.0710938e+02	
