#the number of samples
216
#lower bound
 1.0000000e+05	 6.5000000e-01	 6.0000000e+01	
#upper bound
 5.0000000e+05	 7.5000000e-01	 1.2000000e+02	
123	 2.6000000e+05	 7.1000000e-01	 8.4000000e+01	
124	 2.6000000e+05	 7.1000000e-01	 9.6000000e+01	
125	 2.6000000e+05	 7.1000000e-01	 1.0800000e+02	
126	 2.6000000e+05	 7.1000000e-01	 1.2000000e+02	
127	 3.4000000e+05	 7.1000000e-01	 6.0000000e+01	
128	 3.4000000e+05	 7.1000000e-01	 7.2000000e+01	
129	 3.4000000e+05	 7.1000000e-01	 8.4000000e+01	
130	 3.4000000e+05	 7.1000000e-01	 9.6000000e+01	
131	 3.4000000e+05	 7.1000000e-01	 1.0800000e+02	
132	 3.4000000e+05	 7.1000000e-01	 1.2000000e+02	
133	 4.2000000e+05	 7.1000000e-01	 6.0000000e+01	
134	 4.2000000e+05	 7.1000000e-01	 7.2000000e+01	
135	 4.2000000e+05	 7.1000000e-01	 8.4000000e+01	
136	 4.2000000e+05	 7.1000000e-01	 9.6000000e+01	
137	 4.2000000e+05	 7.1000000e-01	 1.0800000e+02	
138	 4.2000000e+05	 7.1000000e-01	 1.2000000e+02	
139	 5.0000000e+05	 7.1000000e-01	 6.0000000e+01	
140	 5.0000000e+05	 7.1000000e-01	 7.2000000e+01	
141	 5.0000000e+05	 7.1000000e-01	 8.4000000e+01	
142	 5.0000000e+05	 7.1000000e-01	 9.6000000e+01	
143	 5.0000000e+05	 7.1000000e-01	 1.0800000e+02	
144	 5.0000000e+05	 7.1000000e-01	 1.2000000e+02	
145	 1.0000000e+05	 7.3000000e-01	 6.0000000e+01	
146	 1.0000000e+05	 7.3000000e-01	 7.2000000e+01	
147	 1.0000000e+05	 7.3000000e-01	 8.4000000e+01	
148	 1.0000000e+05	 7.3000000e-01	 9.6000000e+01	
149	 1.0000000e+05	 7.3000000e-01	 1.0800000e+02	
150	 1.0000000e+05	 7.3000000e-01	 1.2000000e+02	
151	 1.8000000e+05	 7.3000000e-01	 6.0000000e+01	
152	 1.8000000e+05	 7.3000000e-01	 7.2000000e+01	
153	 1.8000000e+05	 7.3000000e-01	 8.4000000e+01	
154	 1.8000000e+05	 7.3000000e-01	 9.6000000e+01	
155	 1.8000000e+05	 7.3000000e-01	 1.0800000e+02	
156	 1.8000000e+05	 7.3000000e-01	 1.2000000e+02	
157	 2.6000000e+05	 7.3000000e-01	 6.0000000e+01	
158	 2.6000000e+05	 7.3000000e-01	 7.2000000e+01	
159	 2.6000000e+05	 7.3000000e-01	 8.4000000e+01	
160	 2.6000000e+05	 7.3000000e-01	 9.6000000e+01	
161	 2.6000000e+05	 7.3000000e-01	 1.0800000e+02	
162	 2.6000000e+05	 7.3000000e-01	 1.2000000e+02	
163	 3.4000000e+05	 7.3000000e-01	 6.0000000e+01	
164	 3.4000000e+05	 7.3000000e-01	 7.2000000e+01	
165	 3.4000000e+05	 7.3000000e-01	 8.4000000e+01	
166	 3.4000000e+05	 7.3000000e-01	 9.6000000e+01	
167	 3.4000000e+05	 7.3000000e-01	 1.0800000e+02	
168	 3.4000000e+05	 7.3000000e-01	 1.2000000e+02	
169	 4.2000000e+05	 7.3000000e-01	 6.0000000e+01	
170	 4.2000000e+05	 7.3000000e-01	 7.2000000e+01	
171	 4.2000000e+05	 7.3000000e-01	 8.4000000e+01	
172	 4.2000000e+05	 7.3000000e-01	 9.6000000e+01	
173	 4.2000000e+05	 7.3000000e-01	 1.0800000e+02	
174	 4.2000000e+05	 7.3000000e-01	 1.2000000e+02	
175	 5.0000000e+05	 7.3000000e-01	 6.0000000e+01	
176	 5.0000000e+05	 7.3000000e-01	 7.2000000e+01	
177	 5.0000000e+05	 7.3000000e-01	 8.4000000e+01	
178	 5.0000000e+05	 7.3000000e-01	 9.6000000e+01	
179	 5.0000000e+05	 7.3000000e-01	 1.0800000e+02	
180	 5.0000000e+05	 7.3000000e-01	 1.2000000e+02	
181	 1.0000000e+05	 7.5000000e-01	 6.0000000e+01	
182	 1.0000000e+05	 7.5000000e-01	 7.2000000e+01	
183	 1.0000000e+05	 7.5000000e-01	 8.4000000e+01	
184	 1.0000000e+05	 7.5000000e-01	 9.6000000e+01	
185	 1.0000000e+05	 7.5000000e-01	 1.0800000e+02	
186	 1.0000000e+05	 7.5000000e-01	 1.2000000e+02	
187	 1.8000000e+05	 7.5000000e-01	 6.0000000e+01	
188	 1.8000000e+05	 7.5000000e-01	 7.2000000e+01	
189	 1.8000000e+05	 7.5000000e-01	 8.4000000e+01	
190	 1.8000000e+05	 7.5000000e-01	 9.6000000e+01	
191	 1.8000000e+05	 7.5000000e-01	 1.0800000e+02	
192	 1.8000000e+05	 7.5000000e-01	 1.2000000e+02	
193	 2.6000000e+05	 7.5000000e-01	 6.0000000e+01	
194	 2.6000000e+05	 7.5000000e-01	 7.2000000e+01	
195	 2.6000000e+05	 7.5000000e-01	 8.4000000e+01	
196	 2.6000000e+05	 7.5000000e-01	 9.6000000e+01	
197	 2.6000000e+05	 7.5000000e-01	 1.0800000e+02	
198	 2.6000000e+05	 7.5000000e-01	 1.2000000e+02	
199	 3.4000000e+05	 7.5000000e-01	 6.0000000e+01	
200	 3.4000000e+05	 7.5000000e-01	 7.2000000e+01	
201	 3.4000000e+05	 7.5000000e-01	 8.4000000e+01	
202	 3.4000000e+05	 7.5000000e-01	 9.6000000e+01	
203	 3.4000000e+05	 7.5000000e-01	 1.0800000e+02	
204	 3.4000000e+05	 7.5000000e-01	 1.2000000e+02	
205	 4.2000000e+05	 7.5000000e-01	 6.0000000e+01	
206	 4.2000000e+05	 7.5000000e-01	 7.2000000e+01	
207	 4.2000000e+05	 7.5000000e-01	 8.4000000e+01	
208	 4.2000000e+05	 7.5000000e-01	 9.6000000e+01	
209	 4.2000000e+05	 7.5000000e-01	 1.0800000e+02	
210	 4.2000000e+05	 7.5000000e-01	 1.2000000e+02	
211	 5.0000000e+05	 7.5000000e-01	 6.0000000e+01	
212	 5.0000000e+05	 7.5000000e-01	 7.2000000e+01	
213	 5.0000000e+05	 7.5000000e-01	 8.4000000e+01	
214	 5.0000000e+05	 7.5000000e-01	 9.6000000e+01	
215	 5.0000000e+05	 7.5000000e-01	 1.0800000e+02	
216	 5.0000000e+05	 7.5000000e-01	 1.2000000e+02	
