#the number of samples
200
#lower bound
 1.0000000e+05	 7.0000000e-01	 6.0000000e+01	
#upper bound
 1.0000100e+05	 7.1000000e-01	 9.0000000e+01	
89	 1.0000054e+05	 7.0632812e-01	 7.2890625e+01	
90	 1.0000029e+05	 7.0882812e-01	 8.0390625e+01	
91	 1.0000079e+05	 7.0382812e-01	 6.5390625e+01	
92	 1.0000016e+05	 7.0507812e-01	 6.1640625e+01	
93	 1.0000066e+05	 7.0007812e-01	 7.6640625e+01	
94	 1.0000041e+05	 7.0257812e-01	 6.9140625e+01	
95	 1.0000091e+05	 7.0757812e-01	 8.4140625e+01	
96	 1.0000010e+05	 7.0820312e-01	 7.1015625e+01	
97	 1.0000060e+05	 7.0320312e-01	 8.6015625e+01	
98	 1.0000035e+05	 7.0070312e-01	 6.3515625e+01	
99	 1.0000085e+05	 7.0570312e-01	 7.8515625e+01	
100	 1.0000023e+05	 7.0445313e-01	 8.2265625e+01	
101	 1.0000073e+05	 7.0945313e-01	 6.7265625e+01	
102	 1.0000048e+05	 7.0695312e-01	 8.9765625e+01	
103	 1.0000098e+05	 7.0195312e-01	 7.4765625e+01	
104	 1.0000002e+05	 7.0398437e-01	 7.3359375e+01	
105	 1.0000052e+05	 7.0898438e-01	 8.8359375e+01	
106	 1.0000027e+05	 7.0648437e-01	 6.5859375e+01	
107	 1.0000077e+05	 7.0148437e-01	 8.0859375e+01	
108	 1.0000015e+05	 7.0773437e-01	 7.7109375e+01	
109	 1.0000065e+05	 7.0273437e-01	 6.2109375e+01	
110	 1.0000040e+05	 7.0023437e-01	 8.4609375e+01	
111	 1.0000090e+05	 7.0523437e-01	 6.9609375e+01	
112	 1.0000009e+05	 7.0585937e-01	 8.2734375e+01	
113	 1.0000059e+05	 7.0085937e-01	 6.7734375e+01	
114	 1.0000034e+05	 7.0335938e-01	 7.5234375e+01	
115	 1.0000084e+05	 7.0835938e-01	 6.0234375e+01	
116	 1.0000021e+05	 7.0210937e-01	 6.3984375e+01	
117	 1.0000071e+05	 7.0710937e-01	 7.8984375e+01	
118	 1.0000046e+05	 7.0960937e-01	 7.1484375e+01	
119	 1.0000096e+05	 7.0460937e-01	 8.6484375e+01	
120	 1.0000005e+05	 7.0929687e-01	 6.3046875e+01	
121	 1.0000055e+05	 7.0429687e-01	 7.8046875e+01	
122	 1.0000030e+05	 7.0179687e-01	 7.0546875e+01	
123	 1.0000080e+05	 7.0679687e-01	 8.5546875e+01	
124	 1.0000018e+05	 7.0304687e-01	 8.9296875e+01	
125	 1.0000068e+05	 7.0804687e-01	 7.4296875e+01	
126	 1.0000043e+05	 7.0554687e-01	 8.1796875e+01	
127	 1.0000093e+05	 7.0054687e-01	 6.6796875e+01	
128	 1.0000012e+05	 7.0117188e-01	 7.9921875e+01	
129	 1.0000062e+05	 7.0617188e-01	 6.4921875e+01	
130	 1.0000037e+05	 7.0867187e-01	 8.7421875e+01	
131	 1.0000087e+05	 7.0367187e-01	 7.2421875e+01	
132	 1.0000024e+05	 7.0742187e-01	 6.8671875e+01	
133	 1.0000074e+05	 7.0242187e-01	 8.3671875e+01	
134	 1.0000049e+05	 7.0492187e-01	 6.1171875e+01	
135	 1.0000099e+05	 7.0992187e-01	 7.6171875e+01	
136	 1.0000000e+05	 7.0996094e-01	 6.9257812e+01	
137	 1.0000050e+05	 7.0496094e-01	 8.4257812e+01	
138	 1.0000025e+05	 7.0246094e-01	 6.1757812e+01	
139	 1.0000075e+05	 7.0746094e-01	 7.6757812e+01	
140	 1.0000013e+05	 7.0371094e-01	 8.0507812e+01	
141	 1.0000063e+05	 7.0871094e-01	 6.5507812e+01	
142	 1.0000038e+05	 7.0621094e-01	 8.8007812e+01	
143	 1.0000088e+05	 7.0121094e-01	 7.3007812e+01	
144	 1.0000007e+05	 7.0058594e-01	 8.9882812e+01	
145	 1.0000057e+05	 7.0558594e-01	 7.4882812e+01	
146	 1.0000032e+05	 7.0808594e-01	 8.2382812e+01	
147	 1.0000082e+05	 7.0308594e-01	 6.7382812e+01	
148	 1.0000019e+05	 7.0683594e-01	 6.3632812e+01	
149	 1.0000069e+05	 7.0183594e-01	 7.8632812e+01	
150	 1.0000044e+05	 7.0433594e-01	 7.1132812e+01	
151	 1.0000094e+05	 7.0933594e-01	 8.6132812e+01	
152	 1.0000004e+05	 7.0464844e-01	 6.4570312e+01	
153	 1.0000054e+05	 7.0964844e-01	 7.9570312e+01	
154	 1.0000029e+05	 7.0714844e-01	 7.2070312e+01	
155	 1.0000079e+05	 7.0214844e-01	 8.7070312e+01	
156	 1.0000016e+05	 7.0839844e-01	 8.3320312e+01	
157	 1.0000066e+05	 7.0339844e-01	 6.8320312e+01	
158	 1.0000041e+05	 7.0089844e-01	 7.5820312e+01	
159	 1.0000091e+05	 7.0589844e-01	 6.0820312e+01	
160	 1.0000010e+05	 7.0527344e-01	 7.7695312e+01	
161	 1.0000060e+05	 7.0027344e-01	 6.2695312e+01	
162	 1.0000035e+05	 7.0277344e-01	 8.5195312e+01	
163	 1.0000085e+05	 7.0777344e-01	 7.0195312e+01	
164	 1.0000022e+05	 7.0152344e-01	 7.3945312e+01	
165	 1.0000072e+05	 7.0652344e-01	 8.8945312e+01	
166	 1.0000047e+05	 7.0902344e-01	 6.6445312e+01	
167	 1.0000097e+05	 7.0402344e-01	 8.1445312e+01	
168	 1.0000002e+05	 7.0199219e-01	 8.1914062e+01	
169	 1.0000052e+05	 7.0699219e-01	 6.6914062e+01	
170	 1.0000027e+05	 7.0949219e-01	 8.9414062e+01	
171	 1.0000077e+05	 7.0449219e-01	 7.4414062e+01	
172	 1.0000014e+05	 7.0574219e-01	 7.0664062e+01	
173	 1.0000064e+05	 7.0074219e-01	 8.5664062e+01	
174	 1.0000039e+05	 7.0324219e-01	 6.3164062e+01	
175	 1.0000089e+05	 7.0824219e-01	 7.8164062e+01	
176	 1.0000008e+05	 7.0761719e-01	 6.1289062e+01	
177	 1.0000058e+05	 7.0261719e-01	 7.6289062e+01	
178	 1.0000033e+05	 7.0011719e-01	 6.8789062e+01	
179	 1.0000083e+05	 7.0511719e-01	 8.3789062e+01	
180	 1.0000021e+05	 7.0386719e-01	 8.7539062e+01	
181	 1.0000071e+05	 7.0886719e-01	 7.2539062e+01	
182	 1.0000046e+05	 7.0636719e-01	 8.0039062e+01	
183	 1.0000096e+05	 7.0136719e-01	 6.5039062e+01	
184	 1.0000005e+05	 7.0730469e-01	 8.4726562e+01	
185	 1.0000055e+05	 7.0230469e-01	 6.9726562e+01	
186	 1.0000030e+05	 7.0480469e-01	 7.7226562e+01	
187	 1.0000080e+05	 7.0980469e-01	 6.2226562e+01	
188	 1.0000018e+05	 7.0105469e-01	 6.5976562e+01	
189	 1.0000068e+05	 7.0605469e-01	 8.0976562e+01	
190	 1.0000043e+05	 7.0855469e-01	 7.3476562e+01	
191	 1.0000093e+05	 7.0355469e-01	 8.8476562e+01	
192	 1.0000011e+05	 7.0292969e-01	 7.1601562e+01	
193	 1.0000061e+05	 7.0792969e-01	 8.6601562e+01	
194	 1.0000036e+05	 7.0542969e-01	 6.4101562e+01	
195	 1.0000086e+05	 7.0042969e-01	 7.9101562e+01	
196	 1.0000024e+05	 7.0917969e-01	 7.5351562e+01	
197	 1.0000074e+05	 7.0417969e-01	 6.0351562e+01	
198	 1.0000049e+05	 7.0167969e-01	 8.2851562e+01	
199	 1.0000099e+05	 7.0667969e-01	 6.7851562e+01	
200	 1.0000001e+05	 7.0332031e-01	 8.3554688e+01	
