#the number of samples
216
#lower bound
 1.0000000e+05	 7.0000000e-01	 6.0000000e+01	
#upper bound
 1.0000100e+05	 7.1000000e-01	 9.0000000e+01	
109	 1.0000000e+05	 7.0600000e-01	 6.0000000e+01	
110	 1.0000000e+05	 7.0600000e-01	 6.6000000e+01	
111	 1.0000000e+05	 7.0600000e-01	 7.2000000e+01	
112	 1.0000000e+05	 7.0600000e-01	 7.8000000e+01	
113	 1.0000000e+05	 7.0600000e-01	 8.4000000e+01	
114	 1.0000000e+05	 7.0600000e-01	 9.0000000e+01	
115	 1.0000020e+05	 7.0600000e-01	 6.0000000e+01	
116	 1.0000020e+05	 7.0600000e-01	 6.6000000e+01	
117	 1.0000020e+05	 7.0600000e-01	 7.2000000e+01	
118	 1.0000020e+05	 7.0600000e-01	 7.8000000e+01	
119	 1.0000020e+05	 7.0600000e-01	 8.4000000e+01	
120	 1.0000020e+05	 7.0600000e-01	 9.0000000e+01	
121	 1.0000040e+05	 7.0600000e-01	 6.0000000e+01	
122	 1.0000040e+05	 7.0600000e-01	 6.6000000e+01	
123	 1.0000040e+05	 7.0600000e-01	 7.2000000e+01	
124	 1.0000040e+05	 7.0600000e-01	 7.8000000e+01	
125	 1.0000040e+05	 7.0600000e-01	 8.4000000e+01	
126	 1.0000040e+05	 7.0600000e-01	 9.0000000e+01	
127	 1.0000060e+05	 7.0600000e-01	 6.0000000e+01	
128	 1.0000060e+05	 7.0600000e-01	 6.6000000e+01	
129	 1.0000060e+05	 7.0600000e-01	 7.2000000e+01	
130	 1.0000060e+05	 7.0600000e-01	 7.8000000e+01	
131	 1.0000060e+05	 7.0600000e-01	 8.4000000e+01	
132	 1.0000060e+05	 7.0600000e-01	 9.0000000e+01	
133	 1.0000080e+05	 7.0600000e-01	 6.0000000e+01	
134	 1.0000080e+05	 7.0600000e-01	 6.6000000e+01	
135	 1.0000080e+05	 7.0600000e-01	 7.2000000e+01	
136	 1.0000080e+05	 7.0600000e-01	 7.8000000e+01	
137	 1.0000080e+05	 7.0600000e-01	 8.4000000e+01	
138	 1.0000080e+05	 7.0600000e-01	 9.0000000e+01	
139	 1.0000100e+05	 7.0600000e-01	 6.0000000e+01	
140	 1.0000100e+05	 7.0600000e-01	 6.6000000e+01	
141	 1.0000100e+05	 7.0600000e-01	 7.2000000e+01	
142	 1.0000100e+05	 7.0600000e-01	 7.8000000e+01	
143	 1.0000100e+05	 7.0600000e-01	 8.4000000e+01	
144	 1.0000100e+05	 7.0600000e-01	 9.0000000e+01	
145	 1.0000000e+05	 7.0800000e-01	 6.0000000e+01	
146	 1.0000000e+05	 7.0800000e-01	 6.6000000e+01	
147	 1.0000000e+05	 7.0800000e-01	 7.2000000e+01	
148	 1.0000000e+05	 7.0800000e-01	 7.8000000e+01	
149	 1.0000000e+05	 7.0800000e-01	 8.4000000e+01	
150	 1.0000000e+05	 7.0800000e-01	 9.0000000e+01	
151	 1.0000020e+05	 7.0800000e-01	 6.0000000e+01	
152	 1.0000020e+05	 7.0800000e-01	 6.6000000e+01	
153	 1.0000020e+05	 7.0800000e-01	 7.2000000e+01	
154	 1.0000020e+05	 7.0800000e-01	 7.8000000e+01	
155	 1.0000020e+05	 7.0800000e-01	 8.4000000e+01	
156	 1.0000020e+05	 7.0800000e-01	 9.0000000e+01	
157	 1.0000040e+05	 7.0800000e-01	 6.0000000e+01	
158	 1.0000040e+05	 7.0800000e-01	 6.6000000e+01	
159	 1.0000040e+05	 7.0800000e-01	 7.2000000e+01	
160	 1.0000040e+05	 7.0800000e-01	 7.8000000e+01	
161	 1.0000040e+05	 7.0800000e-01	 8.4000000e+01	
162	 1.0000040e+05	 7.0800000e-01	 9.0000000e+01	
163	 1.0000060e+05	 7.0800000e-01	 6.0000000e+01	
164	 1.0000060e+05	 7.0800000e-01	 6.6000000e+01	
165	 1.0000060e+05	 7.0800000e-01	 7.2000000e+01	
166	 1.0000060e+05	 7.0800000e-01	 7.8000000e+01	
167	 1.0000060e+05	 7.0800000e-01	 8.4000000e+01	
168	 1.0000060e+05	 7.0800000e-01	 9.0000000e+01	
169	 1.0000080e+05	 7.0800000e-01	 6.0000000e+01	
170	 1.0000080e+05	 7.0800000e-01	 6.6000000e+01	
171	 1.0000080e+05	 7.0800000e-01	 7.2000000e+01	
172	 1.0000080e+05	 7.0800000e-01	 7.8000000e+01	
173	 1.0000080e+05	 7.0800000e-01	 8.4000000e+01	
174	 1.0000080e+05	 7.0800000e-01	 9.0000000e+01	
175	 1.0000100e+05	 7.0800000e-01	 6.0000000e+01	
176	 1.0000100e+05	 7.0800000e-01	 6.6000000e+01	
177	 1.0000100e+05	 7.0800000e-01	 7.2000000e+01	
178	 1.0000100e+05	 7.0800000e-01	 7.8000000e+01	
179	 1.0000100e+05	 7.0800000e-01	 8.4000000e+01	
180	 1.0000100e+05	 7.0800000e-01	 9.0000000e+01	
181	 1.0000000e+05	 7.1000000e-01	 6.0000000e+01	
182	 1.0000000e+05	 7.1000000e-01	 6.6000000e+01	
183	 1.0000000e+05	 7.1000000e-01	 7.2000000e+01	
184	 1.0000000e+05	 7.1000000e-01	 7.8000000e+01	
185	 1.0000000e+05	 7.1000000e-01	 8.4000000e+01	
186	 1.0000000e+05	 7.1000000e-01	 9.0000000e+01	
187	 1.0000020e+05	 7.1000000e-01	 6.0000000e+01	
188	 1.0000020e+05	 7.1000000e-01	 6.6000000e+01	
189	 1.0000020e+05	 7.1000000e-01	 7.2000000e+01	
190	 1.0000020e+05	 7.1000000e-01	 7.8000000e+01	
191	 1.0000020e+05	 7.1000000e-01	 8.4000000e+01	
192	 1.0000020e+05	 7.1000000e-01	 9.0000000e+01	
193	 1.0000040e+05	 7.1000000e-01	 6.0000000e+01	
194	 1.0000040e+05	 7.1000000e-01	 6.6000000e+01	
195	 1.0000040e+05	 7.1000000e-01	 7.2000000e+01	
196	 1.0000040e+05	 7.1000000e-01	 7.8000000e+01	
197	 1.0000040e+05	 7.1000000e-01	 8.4000000e+01	
198	 1.0000040e+05	 7.1000000e-01	 9.0000000e+01	
199	 1.0000060e+05	 7.1000000e-01	 6.0000000e+01	
200	 1.0000060e+05	 7.1000000e-01	 6.6000000e+01	
201	 1.0000060e+05	 7.1000000e-01	 7.2000000e+01	
202	 1.0000060e+05	 7.1000000e-01	 7.8000000e+01	
203	 1.0000060e+05	 7.1000000e-01	 8.4000000e+01	
204	 1.0000060e+05	 7.1000000e-01	 9.0000000e+01	
205	 1.0000080e+05	 7.1000000e-01	 6.0000000e+01	
206	 1.0000080e+05	 7.1000000e-01	 6.6000000e+01	
207	 1.0000080e+05	 7.1000000e-01	 7.2000000e+01	
208	 1.0000080e+05	 7.1000000e-01	 7.8000000e+01	
209	 1.0000080e+05	 7.1000000e-01	 8.4000000e+01	
210	 1.0000080e+05	 7.1000000e-01	 9.0000000e+01	
211	 1.0000100e+05	 7.1000000e-01	 6.0000000e+01	
212	 1.0000100e+05	 7.1000000e-01	 6.6000000e+01	
213	 1.0000100e+05	 7.1000000e-01	 7.2000000e+01	
214	 1.0000100e+05	 7.1000000e-01	 7.8000000e+01	
215	 1.0000100e+05	 7.1000000e-01	 8.4000000e+01	
216	 1.0000100e+05	 7.1000000e-01	 9.0000000e+01	
