#the number of samples
200
#lower bound
 5.0000000e+05	 7.0000000e-01	 6.0000000e+01	
#upper bound
 5.0000100e+05	 7.1000000e-01	 9.0000000e+01	
175	 5.0000089e+05	 7.0824219e-01	 7.8164062e+01	
176	 5.0000008e+05	 7.0761719e-01	 6.1289062e+01	
177	 5.0000058e+05	 7.0261719e-01	 7.6289062e+01	
178	 5.0000033e+05	 7.0011719e-01	 6.8789062e+01	
179	 5.0000083e+05	 7.0511719e-01	 8.3789062e+01	
180	 5.0000021e+05	 7.0386719e-01	 8.7539062e+01	
181	 5.0000071e+05	 7.0886719e-01	 7.2539062e+01	
182	 5.0000046e+05	 7.0636719e-01	 8.0039062e+01	
183	 5.0000096e+05	 7.0136719e-01	 6.5039062e+01	
184	 5.0000005e+05	 7.0730469e-01	 8.4726562e+01	
185	 5.0000055e+05	 7.0230469e-01	 6.9726562e+01	
186	 5.0000030e+05	 7.0480469e-01	 7.7226562e+01	
187	 5.0000080e+05	 7.0980469e-01	 6.2226562e+01	
188	 5.0000018e+05	 7.0105469e-01	 6.5976562e+01	
189	 5.0000068e+05	 7.0605469e-01	 8.0976562e+01	
190	 5.0000043e+05	 7.0855469e-01	 7.3476562e+01	
191	 5.0000093e+05	 7.0355469e-01	 8.8476562e+01	
192	 5.0000011e+05	 7.0292969e-01	 7.1601562e+01	
193	 5.0000061e+05	 7.0792969e-01	 8.6601562e+01	
194	 5.0000036e+05	 7.0542969e-01	 6.4101562e+01	
195	 5.0000086e+05	 7.0042969e-01	 7.9101562e+01	
196	 5.0000024e+05	 7.0917969e-01	 7.5351562e+01	
197	 5.0000074e+05	 7.0417969e-01	 6.0351562e+01	
198	 5.0000049e+05	 7.0167969e-01	 8.2851562e+01	
199	 5.0000099e+05	 7.0667969e-01	 6.7851562e+01	
200	 5.0000001e+05	 7.0332031e-01	 8.3554688e+01	
