#the number of samples
200
#lower bound
 1.0000000e+04	 6.0000000e-01	 4.5000000e+01	
#upper bound
 1.0000000e+05	 8.0000000e-01	 9.0000000e+01	
29	 6.9062500e+04	 7.3125000e-01	 4.6406250e+01	
30	 4.6562500e+04	 7.8125000e-01	 8.0156250e+01	
31	 9.1562500e+04	 6.8125000e-01	 5.7656250e+01	
32	 1.8437500e+04	 6.9375000e-01	 8.2968750e+01	
33	 6.3437500e+04	 7.9375000e-01	 6.0468750e+01	
34	 4.0937500e+04	 7.4375000e-01	 7.1718750e+01	
35	 8.5937500e+04	 6.4375000e-01	 4.9218750e+01	
36	 2.9687500e+04	 7.6875000e-01	 5.4843750e+01	
37	 7.4687500e+04	 6.6875000e-01	 7.7343750e+01	
38	 5.2187500e+04	 6.1875000e-01	 6.6093750e+01	
39	 9.7187500e+04	 7.1875000e-01	 8.8593750e+01	
40	 1.1406250e+04	 7.5937500e-01	 8.7890625e+01	
41	 5.6406250e+04	 6.5937500e-01	 6.5390625e+01	
42	 3.3906250e+04	 6.0937500e-01	 7.6640625e+01	
43	 7.8906250e+04	 7.0937500e-01	 5.4140625e+01	
44	 2.2656250e+04	 6.8437500e-01	 4.8515625e+01	
45	 6.7656250e+04	 7.8437500e-01	 7.1015625e+01	
46	 4.5156250e+04	 7.3437500e-01	 5.9765625e+01	
47	 9.0156250e+04	 6.3437500e-01	 8.2265625e+01	
48	 1.7031250e+04	 6.4687500e-01	 5.6953125e+01	
49	 6.2031250e+04	 7.4687500e-01	 7.9453125e+01	
50	 3.9531250e+04	 7.9687500e-01	 4.5703125e+01	
51	 8.4531250e+04	 6.9687500e-01	 6.8203125e+01	
52	 2.8281250e+04	 7.2187500e-01	 7.3828125e+01	
53	 7.3281250e+04	 6.2187500e-01	 5.1328125e+01	
54	 5.0781250e+04	 6.7187500e-01	 8.5078125e+01	
55	 9.5781250e+04	 7.7187500e-01	 6.2578125e+01	
56	 1.4218750e+04	 6.5312500e-01	 7.2421875e+01	
57	 5.9218750e+04	 7.5312500e-01	 4.9921875e+01	
58	 3.6718750e+04	 7.0312500e-01	 8.3671875e+01	
59	 8.1718750e+04	 6.0312500e-01	 6.1171875e+01	
60	 2.5468750e+04	 7.7812500e-01	 6.6796875e+01	
61	 7.0468750e+04	 6.7812500e-01	 8.9296875e+01	
62	 4.7968750e+04	 6.2812500e-01	 5.5546875e+01	
63	 9.2968750e+04	 7.2812500e-01	 7.8046875e+01	
64	 1.9843750e+04	 7.4062500e-01	 5.2734375e+01	
65	 6.4843750e+04	 6.4062500e-01	 7.5234375e+01	
66	 4.2343750e+04	 6.9062500e-01	 6.3984375e+01	
67	 8.7343750e+04	 7.9062500e-01	 8.6484375e+01	
68	 3.1093750e+04	 6.1562500e-01	 8.0859375e+01	
69	 7.6093750e+04	 7.1562500e-01	 5.8359375e+01	
70	 5.3593750e+04	 7.6562500e-01	 6.9609375e+01	
71	 9.8593750e+04	 6.6562500e-01	 4.7109375e+01	
72	 1.0703125e+04	 7.3281250e-01	 6.8554688e+01	
73	 5.5703125e+04	 6.3281250e-01	 4.6054688e+01	
74	 3.3203125e+04	 6.8281250e-01	 7.9804688e+01	
75	 7.8203125e+04	 7.8281250e-01	 5.7304688e+01	
76	 2.1953125e+04	 6.0781250e-01	 6.2929688e+01	
77	 6.6953125e+04	 7.0781250e-01	 8.5429688e+01	
78	 4.4453125e+04	 7.5781250e-01	 5.1679688e+01	
79	 8.9453125e+04	 6.5781250e-01	 7.4179688e+01	
80	 1.6328125e+04	 6.7031250e-01	 5.4492188e+01	
81	 6.1328125e+04	 7.7031250e-01	 7.6992188e+01	
82	 3.8828125e+04	 7.2031250e-01	 6.5742188e+01	
83	 8.3828125e+04	 6.2031250e-01	 8.8242188e+01	
84	 2.7578125e+04	 7.9531250e-01	 8.2617188e+01	
85	 7.2578125e+04	 6.9531250e-01	 6.0117188e+01	
86	 5.0078125e+04	 6.4531250e-01	 7.1367188e+01	
87	 9.5078125e+04	 7.4531250e-01	 4.8867188e+01	
88	 1.3515625e+04	 6.2656250e-01	 8.6835938e+01	
89	 5.8515625e+04	 7.2656250e-01	 6.4335938e+01	
90	 3.6015625e+04	 7.7656250e-01	 7.5585938e+01	
91	 8.1015625e+04	 6.7656250e-01	 5.3085938e+01	
92	 2.4765625e+04	 7.0156250e-01	 4.7460938e+01	
93	 6.9765625e+04	 6.0156250e-01	 6.9960938e+01	
94	 4.7265625e+04	 6.5156250e-01	 5.8710938e+01	
95	 9.2265625e+04	 7.5156250e-01	 8.1210938e+01	
96	 1.9140625e+04	 7.6406250e-01	 6.1523438e+01	
97	 6.4140625e+04	 6.6406250e-01	 8.4023438e+01	
98	 4.1640625e+04	 6.1406250e-01	 5.0273438e+01	
99	 8.6640625e+04	 7.1406250e-01	 7.2773438e+01	
100	 3.0390625e+04	 6.8906250e-01	 7.8398438e+01	
101	 7.5390625e+04	 7.8906250e-01	 5.5898438e+01	
102	 5.2890625e+04	 7.3906250e-01	 8.9648438e+01	
103	 9.7890625e+04	 6.3906250e-01	 6.7148438e+01	
104	 1.2109375e+04	 6.7968750e-01	 6.5039062e+01	
105	 5.7109375e+04	 7.7968750e-01	 8.7539062e+01	
106	 3.4609375e+04	 7.2968750e-01	 5.3789062e+01	
107	 7.9609375e+04	 6.2968750e-01	 7.6289062e+01	
108	 2.3359375e+04	 7.5468750e-01	 7.0664062e+01	
109	 6.8359375e+04	 6.5468750e-01	 4.8164062e+01	
110	 4.5859375e+04	 6.0468750e-01	 8.1914062e+01	
111	 9.0859375e+04	 7.0468750e-01	 5.9414062e+01	
112	 1.7734375e+04	 7.1718750e-01	 7.9101562e+01	
113	 6.2734375e+04	 6.1718750e-01	 5.6601562e+01	
114	 4.0234375e+04	 6.6718750e-01	 6.7851562e+01	
115	 8.5234375e+04	 7.6718750e-01	 4.5351562e+01	
116	 2.8984375e+04	 6.4218750e-01	 5.0976562e+01	
117	 7.3984375e+04	 7.4218750e-01	 7.3476562e+01	
118	 5.1484375e+04	 7.9218750e-01	 6.2226562e+01	
119	 9.6484375e+04	 6.9218750e-01	 8.4726562e+01	
120	 1.4921875e+04	 7.8593750e-01	 4.9570312e+01	
121	 5.9921875e+04	 6.8593750e-01	 7.2070312e+01	
122	 3.7421875e+04	 6.3593750e-01	 6.0820312e+01	
123	 8.2421875e+04	 7.3593750e-01	 8.3320312e+01	
124	 2.6171875e+04	 6.6093750e-01	 8.8945312e+01	
125	 7.1171875e+04	 7.6093750e-01	 6.6445312e+01	
126	 4.8671875e+04	 7.1093750e-01	 7.7695312e+01	
127	 9.3671875e+04	 6.1093750e-01	 5.5195312e+01	
128	 2.0546875e+04	 6.2343750e-01	 7.4882812e+01	
129	 6.5546875e+04	 7.2343750e-01	 5.2382812e+01	
130	 4.3046875e+04	 7.7343750e-01	 8.6132812e+01	
131	 8.8046875e+04	 6.7343750e-01	 6.3632812e+01	
132	 3.1796875e+04	 7.4843750e-01	 5.8007812e+01	
133	 7.6796875e+04	 6.4843750e-01	 8.0507812e+01	
134	 5.4296875e+04	 6.9843750e-01	 4.6757812e+01	
135	 9.9296875e+04	 7.9843750e-01	 6.9257812e+01	
136	 1.0351562e+04	 7.9921875e-01	 5.8886719e+01	
137	 5.5351562e+04	 6.9921875e-01	 8.1386719e+01	
138	 3.2851562e+04	 6.4921875e-01	 4.7636719e+01	
139	 7.7851562e+04	 7.4921875e-01	 7.0136719e+01	
140	 2.1601562e+04	 6.7421875e-01	 7.5761719e+01	
141	 6.6601562e+04	 7.7421875e-01	 5.3261719e+01	
142	 4.4101562e+04	 7.2421875e-01	 8.7011719e+01	
143	 8.9101562e+04	 6.2421875e-01	 6.4511719e+01	
144	 1.5976562e+04	 6.1171875e-01	 8.9824219e+01	
145	 6.0976562e+04	 7.1171875e-01	 6.7324219e+01	
146	 3.8476562e+04	 7.6171875e-01	 7.8574219e+01	
147	 8.3476562e+04	 6.6171875e-01	 5.6074219e+01	
148	 2.7226562e+04	 7.3671875e-01	 5.0449219e+01	
149	 7.2226562e+04	 6.3671875e-01	 7.2949219e+01	
150	 4.9726562e+04	 6.8671875e-01	 6.1699219e+01	
151	 9.4726562e+04	 7.8671875e-01	 8.4199219e+01	
152	 1.3164062e+04	 6.9296875e-01	 5.1855469e+01	
153	 5.8164062e+04	 7.9296875e-01	 7.4355469e+01	
154	 3.5664062e+04	 7.4296875e-01	 6.3105469e+01	
155	 8.0664062e+04	 6.4296875e-01	 8.5605469e+01	
156	 2.4414062e+04	 7.6796875e-01	 7.9980469e+01	
157	 6.9414062e+04	 6.6796875e-01	 5.7480469e+01	
158	 4.6914062e+04	 6.1796875e-01	 6.8730469e+01	
159	 9.1914062e+04	 7.1796875e-01	 4.6230469e+01	
160	 1.8789062e+04	 7.0546875e-01	 7.1542969e+01	
161	 6.3789062e+04	 6.0546875e-01	 4.9042969e+01	
162	 4.1289062e+04	 6.5546875e-01	 8.2792969e+01	
163	 8.6289062e+04	 7.5546875e-01	 6.0292969e+01	
164	 3.0039062e+04	 6.3046875e-01	 6.5917969e+01	
165	 7.5039062e+04	 7.3046875e-01	 8.8417969e+01	
166	 5.2539062e+04	 7.8046875e-01	 5.4667969e+01	
167	 9.7539062e+04	 6.8046875e-01	 7.7167969e+01	
168	 1.1757812e+04	 6.3984375e-01	 7.7871094e+01	
169	 5.6757812e+04	 7.3984375e-01	 5.5371094e+01	
170	 3.4257812e+04	 7.8984375e-01	 8.9121094e+01	
171	 7.9257812e+04	 6.8984375e-01	 6.6621094e+01	
172	 2.3007812e+04	 7.1484375e-01	 6.0996094e+01	
173	 6.8007812e+04	 6.1484375e-01	 8.3496094e+01	
174	 4.5507812e+04	 6.6484375e-01	 4.9746094e+01	
175	 9.0507812e+04	 7.6484375e-01	 7.2246094e+01	
176	 1.7382812e+04	 7.5234375e-01	 4.6933594e+01	
177	 6.2382812e+04	 6.5234375e-01	 6.9433594e+01	
178	 3.9882812e+04	 6.0234375e-01	 5.8183594e+01	
179	 8.4882812e+04	 7.0234375e-01	 8.0683594e+01	
180	 2.8632812e+04	 6.7734375e-01	 8.6308594e+01	
181	 7.3632812e+04	 7.7734375e-01	 6.3808594e+01	
182	 5.1132812e+04	 7.2734375e-01	 7.5058594e+01	
183	 9.6132812e+04	 6.2734375e-01	 5.2558594e+01	
184	 1.4570312e+04	 7.4609375e-01	 8.2089844e+01	
185	 5.9570312e+04	 6.4609375e-01	 5.9589844e+01	
186	 3.7070312e+04	 6.9609375e-01	 7.0839844e+01	
187	 8.2070312e+04	 7.9609375e-01	 4.8339844e+01	
188	 2.5820312e+04	 6.2109375e-01	 5.3964844e+01	
189	 7.0820312e+04	 7.2109375e-01	 7.6464844e+01	
190	 4.8320312e+04	 7.7109375e-01	 6.5214844e+01	
191	 9.3320312e+04	 6.7109375e-01	 8.7714844e+01	
192	 2.0195312e+04	 6.5859375e-01	 6.2402344e+01	
193	 6.5195312e+04	 7.5859375e-01	 8.4902344e+01	
194	 4.2695312e+04	 7.0859375e-01	 5.1152344e+01	
195	 8.7695312e+04	 6.0859375e-01	 7.3652344e+01	
196	 3.1445312e+04	 7.8359375e-01	 6.8027344e+01	
197	 7.6445312e+04	 6.8359375e-01	 4.5527344e+01	
198	 5.3945312e+04	 6.3359375e-01	 7.9277344e+01	
199	 9.8945312e+04	 7.3359375e-01	 5.6777344e+01	
200	 1.1054688e+04	 6.6640625e-01	 8.0332031e+01	
