#the number of samples
200
#lower bound
 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
#upper bound
 1.0000000e+06	 8.0000000e-01	 1.8000000e+02	
36	 2.9687500e+05	 7.6875000e-01	 3.9375000e+01	
37	 7.4687500e+05	 6.6875000e-01	 1.2937500e+02	
38	 5.2187500e+05	 6.1875000e-01	 8.4375000e+01	
39	 9.7187500e+05	 7.1875000e-01	 1.7437500e+02	
40	 1.1406250e+05	 7.5937500e-01	 1.7156250e+02	
41	 5.6406250e+05	 6.5937500e-01	 8.1562500e+01	
42	 3.3906250e+05	 6.0937500e-01	 1.2656250e+02	
43	 7.8906250e+05	 7.0937500e-01	 3.6562500e+01	
44	 2.2656250e+05	 6.8437500e-01	 1.4062500e+01	
45	 6.7656250e+05	 7.8437500e-01	 1.0406250e+02	
46	 4.5156250e+05	 7.3437500e-01	 5.9062500e+01	
47	 9.0156250e+05	 6.3437500e-01	 1.4906250e+02	
48	 1.7031250e+05	 6.4687500e-01	 4.7812500e+01	
49	 6.2031250e+05	 7.4687500e-01	 1.3781250e+02	
50	 3.9531250e+05	 7.9687500e-01	 2.8125000e+00	
51	 8.4531250e+05	 6.9687500e-01	 9.2812500e+01	
52	 2.8281250e+05	 7.2187500e-01	 1.1531250e+02	
53	 7.3281250e+05	 6.2187500e-01	 2.5312500e+01	
54	 5.0781250e+05	 6.7187500e-01	 1.6031250e+02	
55	 9.5781250e+05	 7.7187500e-01	 7.0312500e+01	
56	 1.4218750e+05	 6.5312500e-01	 1.0968750e+02	
57	 5.9218750e+05	 7.5312500e-01	 1.9687500e+01	
58	 3.6718750e+05	 7.0312500e-01	 1.5468750e+02	
59	 8.1718750e+05	 6.0312500e-01	 6.4687500e+01	
60	 2.5468750e+05	 7.7812500e-01	 8.7187500e+01	
61	 7.0468750e+05	 6.7812500e-01	 1.7718750e+02	
62	 4.7968750e+05	 6.2812500e-01	 4.2187500e+01	
63	 9.2968750e+05	 7.2812500e-01	 1.3218750e+02	
64	 1.9843750e+05	 7.4062500e-01	 3.0937500e+01	
65	 6.4843750e+05	 6.4062500e-01	 1.2093750e+02	
66	 4.2343750e+05	 6.9062500e-01	 7.5937500e+01	
67	 8.7343750e+05	 7.9062500e-01	 1.6593750e+02	
68	 3.1093750e+05	 6.1562500e-01	 1.4343750e+02	
69	 7.6093750e+05	 7.1562500e-01	 5.3437500e+01	
70	 5.3593750e+05	 7.6562500e-01	 9.8437500e+01	
71	 9.8593750e+05	 6.6562500e-01	 8.4375000e+00	
72	 1.0703125e+05	 7.3281250e-01	 9.4218750e+01	
73	 5.5703125e+05	 6.3281250e-01	 4.2187500e+00	
74	 3.3203125e+05	 6.8281250e-01	 1.3921875e+02	
75	 7.8203125e+05	 7.8281250e-01	 4.9218750e+01	
76	 2.1953125e+05	 6.0781250e-01	 7.1718750e+01	
77	 6.6953125e+05	 7.0781250e-01	 1.6171875e+02	
78	 4.4453125e+05	 7.5781250e-01	 2.6718750e+01	
79	 8.9453125e+05	 6.5781250e-01	 1.1671875e+02	
80	 1.6328125e+05	 6.7031250e-01	 3.7968750e+01	
81	 6.1328125e+05	 7.7031250e-01	 1.2796875e+02	
82	 3.8828125e+05	 7.2031250e-01	 8.2968750e+01	
83	 8.3828125e+05	 6.2031250e-01	 1.7296875e+02	
84	 2.7578125e+05	 7.9531250e-01	 1.5046875e+02	
85	 7.2578125e+05	 6.9531250e-01	 6.0468750e+01	
86	 5.0078125e+05	 6.4531250e-01	 1.0546875e+02	
87	 9.5078125e+05	 7.4531250e-01	 1.5468750e+01	
88	 1.3515625e+05	 6.2656250e-01	 1.6734375e+02	
89	 5.8515625e+05	 7.2656250e-01	 7.7343750e+01	
90	 3.6015625e+05	 7.7656250e-01	 1.2234375e+02	
91	 8.1015625e+05	 6.7656250e-01	 3.2343750e+01	
92	 2.4765625e+05	 7.0156250e-01	 9.8437500e+00	
93	 6.9765625e+05	 6.0156250e-01	 9.9843750e+01	
94	 4.7265625e+05	 6.5156250e-01	 5.4843750e+01	
95	 9.2265625e+05	 7.5156250e-01	 1.4484375e+02	
96	 1.9140625e+05	 7.6406250e-01	 6.6093750e+01	
97	 6.4140625e+05	 6.6406250e-01	 1.5609375e+02	
98	 4.1640625e+05	 6.1406250e-01	 2.1093750e+01	
99	 8.6640625e+05	 7.1406250e-01	 1.1109375e+02	
100	 3.0390625e+05	 6.8906250e-01	 1.3359375e+02	
101	 7.5390625e+05	 7.8906250e-01	 4.3593750e+01	
102	 5.2890625e+05	 7.3906250e-01	 1.7859375e+02	
103	 9.7890625e+05	 6.3906250e-01	 8.8593750e+01	
104	 1.2109375e+05	 6.7968750e-01	 8.0156250e+01	
105	 5.7109375e+05	 7.7968750e-01	 1.7015625e+02	
106	 3.4609375e+05	 7.2968750e-01	 3.5156250e+01	
107	 7.9609375e+05	 6.2968750e-01	 1.2515625e+02	
108	 2.3359375e+05	 7.5468750e-01	 1.0265625e+02	
109	 6.8359375e+05	 6.5468750e-01	 1.2656250e+01	
110	 4.5859375e+05	 6.0468750e-01	 1.4765625e+02	
111	 9.0859375e+05	 7.0468750e-01	 5.7656250e+01	
112	 1.7734375e+05	 7.1718750e-01	 1.3640625e+02	
113	 6.2734375e+05	 6.1718750e-01	 4.6406250e+01	
114	 4.0234375e+05	 6.6718750e-01	 9.1406250e+01	
115	 8.5234375e+05	 7.6718750e-01	 1.4062500e+00	
116	 2.8984375e+05	 6.4218750e-01	 2.3906250e+01	
117	 7.3984375e+05	 7.4218750e-01	 1.1390625e+02	
118	 5.1484375e+05	 7.9218750e-01	 6.8906250e+01	
119	 9.6484375e+05	 6.9218750e-01	 1.5890625e+02	
120	 1.4921875e+05	 7.8593750e-01	 1.8281250e+01	
121	 5.9921875e+05	 6.8593750e-01	 1.0828125e+02	
122	 3.7421875e+05	 6.3593750e-01	 6.3281250e+01	
123	 8.2421875e+05	 7.3593750e-01	 1.5328125e+02	
124	 2.6171875e+05	 6.6093750e-01	 1.7578125e+02	
125	 7.1171875e+05	 7.6093750e-01	 8.5781250e+01	
126	 4.8671875e+05	 7.1093750e-01	 1.3078125e+02	
127	 9.3671875e+05	 6.1093750e-01	 4.0781250e+01	
128	 2.0546875e+05	 6.2343750e-01	 1.1953125e+02	
129	 6.5546875e+05	 7.2343750e-01	 2.9531250e+01	
130	 4.3046875e+05	 7.7343750e-01	 1.6453125e+02	
131	 8.8046875e+05	 6.7343750e-01	 7.4531250e+01	
132	 3.1796875e+05	 7.4843750e-01	 5.2031250e+01	
133	 7.6796875e+05	 6.4843750e-01	 1.4203125e+02	
134	 5.4296875e+05	 6.9843750e-01	 7.0312500e+00	
135	 9.9296875e+05	 7.9843750e-01	 9.7031250e+01	
136	 1.0351562e+05	 7.9921875e-01	 5.5546875e+01	
137	 5.5351562e+05	 6.9921875e-01	 1.4554688e+02	
138	 3.2851562e+05	 6.4921875e-01	 1.0546875e+01	
139	 7.7851562e+05	 7.4921875e-01	 1.0054688e+02	
140	 2.1601562e+05	 6.7421875e-01	 1.2304688e+02	
141	 6.6601562e+05	 7.7421875e-01	 3.3046875e+01	
142	 4.4101562e+05	 7.2421875e-01	 1.6804688e+02	
143	 8.9101562e+05	 6.2421875e-01	 7.8046875e+01	
144	 1.5976562e+05	 6.1171875e-01	 1.7929688e+02	
145	 6.0976562e+05	 7.1171875e-01	 8.9296875e+01	
146	 3.8476562e+05	 7.6171875e-01	 1.3429688e+02	
147	 8.3476562e+05	 6.6171875e-01	 4.4296875e+01	
148	 2.7226562e+05	 7.3671875e-01	 2.1796875e+01	
149	 7.2226562e+05	 6.3671875e-01	 1.1179688e+02	
150	 4.9726562e+05	 6.8671875e-01	 6.6796875e+01	
151	 9.4726562e+05	 7.8671875e-01	 1.5679688e+02	
152	 1.3164062e+05	 6.9296875e-01	 2.7421875e+01	
153	 5.8164062e+05	 7.9296875e-01	 1.1742188e+02	
154	 3.5664062e+05	 7.4296875e-01	 7.2421875e+01	
155	 8.0664062e+05	 6.4296875e-01	 1.6242188e+02	
156	 2.4414062e+05	 7.6796875e-01	 1.3992188e+02	
157	 6.9414062e+05	 6.6796875e-01	 4.9921875e+01	
158	 4.6914062e+05	 6.1796875e-01	 9.4921875e+01	
159	 9.1914062e+05	 7.1796875e-01	 4.9218750e+00	
160	 1.8789062e+05	 7.0546875e-01	 1.0617188e+02	
161	 6.3789062e+05	 6.0546875e-01	 1.6171875e+01	
162	 4.1289062e+05	 6.5546875e-01	 1.5117188e+02	
163	 8.6289062e+05	 7.5546875e-01	 6.1171875e+01	
164	 3.0039062e+05	 6.3046875e-01	 8.3671875e+01	
165	 7.5039062e+05	 7.3046875e-01	 1.7367188e+02	
166	 5.2539062e+05	 7.8046875e-01	 3.8671875e+01	
167	 9.7539062e+05	 6.8046875e-01	 1.2867188e+02	
168	 1.1757812e+05	 6.3984375e-01	 1.3148438e+02	
169	 5.6757812e+05	 7.3984375e-01	 4.1484375e+01	
170	 3.4257812e+05	 7.8984375e-01	 1.7648438e+02	
171	 7.9257812e+05	 6.8984375e-01	 8.6484375e+01	
172	 2.3007812e+05	 7.1484375e-01	 6.3984375e+01	
173	 6.8007812e+05	 6.1484375e-01	 1.5398438e+02	
174	 4.5507812e+05	 6.6484375e-01	 1.8984375e+01	
175	 9.0507812e+05	 7.6484375e-01	 1.0898438e+02	
176	 1.7382812e+05	 7.5234375e-01	 7.7343750e+00	
177	 6.2382812e+05	 6.5234375e-01	 9.7734375e+01	
178	 3.9882812e+05	 6.0234375e-01	 5.2734375e+01	
179	 8.4882812e+05	 7.0234375e-01	 1.4273438e+02	
180	 2.8632812e+05	 6.7734375e-01	 1.6523438e+02	
181	 7.3632812e+05	 7.7734375e-01	 7.5234375e+01	
182	 5.1132812e+05	 7.2734375e-01	 1.2023438e+02	
183	 9.6132812e+05	 6.2734375e-01	 3.0234375e+01	
184	 1.4570312e+05	 7.4609375e-01	 1.4835938e+02	
185	 5.9570312e+05	 6.4609375e-01	 5.8359375e+01	
186	 3.7070312e+05	 6.9609375e-01	 1.0335938e+02	
187	 8.2070312e+05	 7.9609375e-01	 1.3359375e+01	
188	 2.5820312e+05	 6.2109375e-01	 3.5859375e+01	
189	 7.0820312e+05	 7.2109375e-01	 1.2585938e+02	
190	 4.8320312e+05	 7.7109375e-01	 8.0859375e+01	
191	 9.3320312e+05	 6.7109375e-01	 1.7085938e+02	
192	 2.0195312e+05	 6.5859375e-01	 6.9609375e+01	
193	 6.5195312e+05	 7.5859375e-01	 1.5960938e+02	
194	 4.2695312e+05	 7.0859375e-01	 2.4609375e+01	
195	 8.7695312e+05	 6.0859375e-01	 1.1460938e+02	
196	 3.1445312e+05	 7.8359375e-01	 9.2109375e+01	
197	 7.6445312e+05	 6.8359375e-01	 2.1093750e+00	
198	 5.3945312e+05	 6.3359375e-01	 1.3710938e+02	
199	 9.8945312e+05	 7.3359375e-01	 4.7109375e+01	
200	 1.1054688e+05	 6.6640625e-01	 1.4132812e+02	
