#the number of samples
200
#lower bound
 1.0000000e+05	 7.0000000e-01	 6.0000000e+01	
#upper bound
 5.0000000e+05	 7.1000000e-01	 6.1000000e+01	
95	 4.6562500e+05	 7.0757812e-01	 6.0804688e+01	
96	 1.4062500e+05	 7.0820312e-01	 6.0367188e+01	
97	 3.4062500e+05	 7.0320312e-01	 6.0867188e+01	
98	 2.4062500e+05	 7.0070312e-01	 6.0117188e+01	
99	 4.4062500e+05	 7.0570312e-01	 6.0617188e+01	
100	 1.9062500e+05	 7.0445313e-01	 6.0742188e+01	
101	 3.9062500e+05	 7.0945313e-01	 6.0242188e+01	
102	 2.9062500e+05	 7.0695312e-01	 6.0992188e+01	
103	 4.9062500e+05	 7.0195312e-01	 6.0492188e+01	
104	 1.0937500e+05	 7.0398437e-01	 6.0445312e+01	
105	 3.0937500e+05	 7.0898438e-01	 6.0945312e+01	
106	 2.0937500e+05	 7.0648437e-01	 6.0195312e+01	
107	 4.0937500e+05	 7.0148437e-01	 6.0695312e+01	
108	 1.5937500e+05	 7.0773437e-01	 6.0570312e+01	
109	 3.5937500e+05	 7.0273437e-01	 6.0070312e+01	
110	 2.5937500e+05	 7.0023437e-01	 6.0820312e+01	
111	 4.5937500e+05	 7.0523437e-01	 6.0320312e+01	
112	 1.3437500e+05	 7.0585937e-01	 6.0757812e+01	
113	 3.3437500e+05	 7.0085937e-01	 6.0257812e+01	
114	 2.3437500e+05	 7.0335938e-01	 6.0507812e+01	
115	 4.3437500e+05	 7.0835938e-01	 6.0007812e+01	
116	 1.8437500e+05	 7.0210937e-01	 6.0132812e+01	
117	 3.8437500e+05	 7.0710937e-01	 6.0632812e+01	
118	 2.8437500e+05	 7.0960937e-01	 6.0382812e+01	
119	 4.8437500e+05	 7.0460937e-01	 6.0882812e+01	
120	 1.2187500e+05	 7.0929687e-01	 6.0101562e+01	
121	 3.2187500e+05	 7.0429687e-01	 6.0601562e+01	
122	 2.2187500e+05	 7.0179687e-01	 6.0351562e+01	
123	 4.2187500e+05	 7.0679687e-01	 6.0851562e+01	
124	 1.7187500e+05	 7.0304687e-01	 6.0976562e+01	
125	 3.7187500e+05	 7.0804687e-01	 6.0476562e+01	
126	 2.7187500e+05	 7.0554687e-01	 6.0726562e+01	
127	 4.7187500e+05	 7.0054687e-01	 6.0226562e+01	
128	 1.4687500e+05	 7.0117188e-01	 6.0664062e+01	
129	 3.4687500e+05	 7.0617188e-01	 6.0164062e+01	
130	 2.4687500e+05	 7.0867187e-01	 6.0914062e+01	
131	 4.4687500e+05	 7.0367187e-01	 6.0414062e+01	
132	 1.9687500e+05	 7.0742187e-01	 6.0289062e+01	
133	 3.9687500e+05	 7.0242187e-01	 6.0789062e+01	
134	 2.9687500e+05	 7.0492187e-01	 6.0039062e+01	
135	 4.9687500e+05	 7.0992187e-01	 6.0539062e+01	
136	 1.0156250e+05	 7.0996094e-01	 6.0308594e+01	
137	 3.0156250e+05	 7.0496094e-01	 6.0808594e+01	
138	 2.0156250e+05	 7.0246094e-01	 6.0058594e+01	
139	 4.0156250e+05	 7.0746094e-01	 6.0558594e+01	
140	 1.5156250e+05	 7.0371094e-01	 6.0683594e+01	
141	 3.5156250e+05	 7.0871094e-01	 6.0183594e+01	
142	 2.5156250e+05	 7.0621094e-01	 6.0933594e+01	
143	 4.5156250e+05	 7.0121094e-01	 6.0433594e+01	
144	 1.2656250e+05	 7.0058594e-01	 6.0996094e+01	
145	 3.2656250e+05	 7.0558594e-01	 6.0496094e+01	
146	 2.2656250e+05	 7.0808594e-01	 6.0746094e+01	
147	 4.2656250e+05	 7.0308594e-01	 6.0246094e+01	
148	 1.7656250e+05	 7.0683594e-01	 6.0121094e+01	
149	 3.7656250e+05	 7.0183594e-01	 6.0621094e+01	
150	 2.7656250e+05	 7.0433594e-01	 6.0371094e+01	
151	 4.7656250e+05	 7.0933594e-01	 6.0871094e+01	
152	 1.1406250e+05	 7.0464844e-01	 6.0152344e+01	
153	 3.1406250e+05	 7.0964844e-01	 6.0652344e+01	
154	 2.1406250e+05	 7.0714844e-01	 6.0402344e+01	
155	 4.1406250e+05	 7.0214844e-01	 6.0902344e+01	
156	 1.6406250e+05	 7.0839844e-01	 6.0777344e+01	
157	 3.6406250e+05	 7.0339844e-01	 6.0277344e+01	
158	 2.6406250e+05	 7.0089844e-01	 6.0527344e+01	
159	 4.6406250e+05	 7.0589844e-01	 6.0027344e+01	
160	 1.3906250e+05	 7.0527344e-01	 6.0589844e+01	
161	 3.3906250e+05	 7.0027344e-01	 6.0089844e+01	
162	 2.3906250e+05	 7.0277344e-01	 6.0839844e+01	
163	 4.3906250e+05	 7.0777344e-01	 6.0339844e+01	
164	 1.8906250e+05	 7.0152344e-01	 6.0464844e+01	
165	 3.8906250e+05	 7.0652344e-01	 6.0964844e+01	
166	 2.8906250e+05	 7.0902344e-01	 6.0214844e+01	
167	 4.8906250e+05	 7.0402344e-01	 6.0714844e+01	
168	 1.0781250e+05	 7.0199219e-01	 6.0730469e+01	
169	 3.0781250e+05	 7.0699219e-01	 6.0230469e+01	
170	 2.0781250e+05	 7.0949219e-01	 6.0980469e+01	
171	 4.0781250e+05	 7.0449219e-01	 6.0480469e+01	
172	 1.5781250e+05	 7.0574219e-01	 6.0355469e+01	
173	 3.5781250e+05	 7.0074219e-01	 6.0855469e+01	
174	 2.5781250e+05	 7.0324219e-01	 6.0105469e+01	
175	 4.5781250e+05	 7.0824219e-01	 6.0605469e+01	
176	 1.3281250e+05	 7.0761719e-01	 6.0042969e+01	
177	 3.3281250e+05	 7.0261719e-01	 6.0542969e+01	
178	 2.3281250e+05	 7.0011719e-01	 6.0292969e+01	
179	 4.3281250e+05	 7.0511719e-01	 6.0792969e+01	
180	 1.8281250e+05	 7.0386719e-01	 6.0917969e+01	
181	 3.8281250e+05	 7.0886719e-01	 6.0417969e+01	
182	 2.8281250e+05	 7.0636719e-01	 6.0667969e+01	
183	 4.8281250e+05	 7.0136719e-01	 6.0167969e+01	
184	 1.2031250e+05	 7.0730469e-01	 6.0824219e+01	
185	 3.2031250e+05	 7.0230469e-01	 6.0324219e+01	
186	 2.2031250e+05	 7.0480469e-01	 6.0574219e+01	
187	 4.2031250e+05	 7.0980469e-01	 6.0074219e+01	
188	 1.7031250e+05	 7.0105469e-01	 6.0199219e+01	
189	 3.7031250e+05	 7.0605469e-01	 6.0699219e+01	
190	 2.7031250e+05	 7.0855469e-01	 6.0449219e+01	
191	 4.7031250e+05	 7.0355469e-01	 6.0949219e+01	
192	 1.4531250e+05	 7.0292969e-01	 6.0386719e+01	
193	 3.4531250e+05	 7.0792969e-01	 6.0886719e+01	
194	 2.4531250e+05	 7.0542969e-01	 6.0136719e+01	
195	 4.4531250e+05	 7.0042969e-01	 6.0636719e+01	
196	 1.9531250e+05	 7.0917969e-01	 6.0511719e+01	
197	 3.9531250e+05	 7.0417969e-01	 6.0011719e+01	
198	 2.9531250e+05	 7.0167969e-01	 6.0761719e+01	
199	 4.9531250e+05	 7.0667969e-01	 6.0261719e+01	
200	 1.0468750e+05	 7.0332031e-01	 6.0785156e+01	
